id,question,context,gold_answer,dataset
5ac19f405542991316484b5b,Pandikona and Berger Blanc Suisse are both what kinds of animals?,"Jurassic Park Builder: Jurassic Park Builder is an Apple and later Android and Facebook application produced by Ludia in 2012.  It is a construction and management simulation game in which the player builds a theme park featuring extinct animals.  Three kinds of parks can be made: ""Jurassic Park"", located on Isla Nublar, featuring dinosaurs and other Mesozoic animals; ""Aquatic Park"", located on a seabed featuring extinct aquatic animals; and ""Glacier Park"", located in Patagonia, featuring extinct animals from the Cenozoic era along with some Mesozoic crocodilians.  The game is similar to """" and """". Pandikona: The Pandikona is a primitive-type hunting dog from Pattikonda taluk-Kurnool district of Andhra Pradesh and Madhya Pradesh state, India.  ""Pandikona"" is a medium size sight hound which is adapted to harsh climatic conditions of Kurnool district.  This breed is associated with shepherd families of that region.  PandiKona dogs need very little care. Progression of Animals: Progression of Animals (or ""On the Gait of Animals""; Greek: Περὶ πορείας ζῴων ; Latin: ""De incessu animalium"" ) is one of Aristotle's major texts on biology.  It gives details of gait and movement in various kinds of animals. On the Soul: On the Soul (Greek Περὶ Ψυχῆς , ""Peri Psuchēs""; Latin ""De Anima"") is a major treatise written by Aristotle c.350 B.C..  Although its topic is the soul, it is not about spirituality but rather a work in what ""might best be described as biology"" .  His discussion centres on the kinds of souls possessed by different kinds of living things, distinguished by their different operations.  Thus plants have the capacity for nourishment and reproduction, the minimum that must be possessed by any kind of living organism.  Lower animals have, in addition, the powers of sense-perception and self-motion (action) Humans have all these as well as intellect. Berger Blanc Suisse: The Berger Blanc Suisse (English: White Swiss Shepherd , German: ""Weisser Schweizer Schäferhund"" , Italian: ""Pastore Svizzero Bianco"" ) is a breed of dog from Switzerland.  It is of the same origins as the White Shepherd and the German Shepherd Dog, and has been recognized as a separate breed by the FCI. Piranha: Wolf In The Water: Piranha: Wolf In The Water is a 1999 educational film.  It was shown both in IMAX3D and normal versions.  It covers different kinds of piranhas and tries to uncover the mystery behind those animals, which are often described in an overly sensationalist way.  This movie is part of the Killer Instincts series, a movie series covering different kinds of predators. Prosthetic Neuronal Memory Silicon Chips: Prosthetic Neuronal Memory Silicon Chip is a device that imitates the brain's process of creating long-term memories.  This device was designed by Theodore Berger, a Biomedical Engineer and Neurologist at University of Southern California.  Berger started to work on this chip in the early 1990s.  He and his colleagues have been able to implant electrodes int",dogs,hotpot
5ae382ee5542992e3233c430,The Prussian General Carl von Clausewitz is associated with what type of realism?,"Charles Roberts Awards Hall of Fame: The Charles S. Roberts Awards Hall of Fame, formally known as the Clausewitz Award Hall of Fame, is named after legendary military writer Carl von Clausewitz.  The recipients of this award have made an important contribution and left their mark on the contemporary hobby of military strategy games and simulations. Classical realism (international relations): Classical Realism is a theory of International Relations established in the post-World War II era that seeks to explain international politics as a result of human nature.  The theory is associated with thinkers such as Niccolò Machiavelli and Thomas Hobbes.  Modern thinkers associated with classical realism are Carl von Clausewitz, Hans Morgenthau and Reinhold Niebuhr.  Classical Realist thought has since been overshadowed by Neorealism after Kenneth Waltz' work became more widely accepted due to the rise of Structuralism in North American International Relations scholarship which favored the latter's emphasis on rationality rather than human nature as cause for political conflict. Panzer Division Clausewitz: Panzer-Division ""Clausewitz"" was a German panzer division during World War II, named for Carl von Clausewitz. Absolute war: The concept of absolute war was a theoretical construct developed by the Prussian military theorist General Carl von Clausewitz in his famous but unfinished philosophical exploration of war, ""Vom Kriege"" (in English, ""On War"", 1832).  It is discussed only in the first half of Book VIII (there are only a couple of references to it elsewhere) and it does not appear in sections of the text written later.  This indicates that it was an experiment that failed and was meant to be dropped. War from the Ground Up: War from the Ground Up: Twenty-First Century Combat as Politics is a 2012 book on war and military strategy written by Emile Simpson, a former British Army officer.  The book analyzes the War in Afghanistan (2001–present) in terms of Carl von Clausewitz's theory of war, arguing that modern counter-insurgencies have more in common with domestic political struggles than the traditional state-on-state conflicts described by Clausewitz.  The book was favorably reviewed by Michael Howard, a prominent military historian, among others. Battle of Wavre: The Battle of Wavre was the final major military action of the Hundred Days campaign and the Napoleonic Wars.  It was fought on 18–19 June 1815 between the Prussian rearguard, consisting of the Prussian III Corps under the command of General Johann von Thielmann (whose chief-of-staff was Carl von Clausewitz) and three corps of the French army under the command of Marshal Grouchy.  A blocking action, this battle kept 33,000 French soldiers from reaching the Battle of Waterloo and so helping in the defeat of Napoleon at Waterloo. Christopher Bassford: Christopher Bassford (born 1953) is an American military historian, best known for his works on the Prussian military philosopher Carl von ",Modern thinkers associated with classical realism are Carl von Clausewitz,hotpot
5adcdf455542994ed6169c11,What where both Hawker Hurricane and No. 1455 Flight apart of?,"Supermarine Seafire: The Supermarine Seafire was a naval version of the Supermarine Spitfire adapted for operation from aircraft carriers.  In concept, it is relatively comparable to the Hawker Sea Hurricane, a navalised version of the Spitfire's stablemate, the Hawker Hurricane.  The name Seafire had been derived from the abbreviation of the longer name Sea Spitfire. Flying Legend Hawker Hurricane Replica: The Flying Legend Hawker Hurricane Replica is an Italian light-sport aircraft, designed and produced by Flying Legend of Caltagirone and introduced at the AERO Friedrichshafen show in 2011.  The aircraft, a 72% scale replica of the British Hawker Hurricane Second World War fighter, is supplied as a kit for amateur construction or as a complete ready-to-fly-aircraft. Hawker Typhoon: The Hawker Typhoon (Tiffy in RAF slang), is a British single-seat fighter-bomber, produced by Hawker Aircraft.  It was intended to be a medium–high altitude interceptor, as a replacement for the Hawker Hurricane but several design problems were encountered and it never completely satisfied this requirement. Hawker Hurricane in Yugoslav service: The Royal Yugoslav Air Force (VVKJ) operated the British Hawker Hurricane Mk I fighter aircraft from 1938 to 1941.  Between 1938 and 1940, the VVKJ obtained 24 Hurricane Mk I's from early production batches, marking the first foreign sale of the aircraft.  Twenty additional aircraft were built by Zmaj under licence in Yugoslavia.  When the country was drawn into World War II by the German-led Axis invasion of April 1941, a total of 41 Hurricane Mk I's were in service as fighters.  They achieved some successes against ""Luftwaffe"" aircraft, but all Yugoslav Hurricanes were destroyed or captured during the 11-day invasion. No. 1300 Flight RAF: No. 1300 (Meteorological) Flight was formed on 31 July 1943 at RAF Alipore, West Bengal, British India, by re-designating No. 1 Meteorological Flight RAF.  The flight, strength of which had been reduced to three Hawker Hurricane Mk.IIs by this time, was disbanded on 30 May 1946 at RAF Kallang, Malaya, as No. 1300 (Meteorological THUM) Flight, THUM standing for Temperature and Humidity. No. 1455 Flight RAF: No. 1455 (Fighter) Flight was formed at RAF Tangmere, West Sussex on 7 July 1941, equipped with Turbinlite Douglas Boston and Douglas Havoc aircraft.  On operations they co-operated with the Hawker Hurricanes of 1 Squadron and 3 Squadron.  The flight was replaced with 534 Squadron on 2 September 1942. Hawker Tornado: The Hawker Tornado was a British single-seat fighter aircraft design of World War II for the Royal Air Force as a replacement for the Hawker Hurricane.  The planned production of Tornados was cancelled after the engine it was designed to use—the Rolls-Royce Vulture—proved unreliable in service.  A parallel airframe with the Napier Sabre continued into production as the Hawker Typhoon. Sindlinger Hawker Hurricane: The Sindlinger HH-1 Hawker Hurricane is a ⅝ scale homebuilt de",Royal Air Force,hotpot
5ac35a7e554299741d48a257,what language did the ethnic group which Torstein Ellingsen was its drumer  speaks ,"The Real Thing (Norwegian band): The Real Thing (1992-1995) was a Soul Jazz Band from Oslo, Norway, founded in 1992 when Sigurd Køhn and Palle Wagnberg formed the forerunner, The B3 Blues Band with Vidar Busk and Hamlet Pedersen.  They changed the name when Staffan William-Olsson and Fredrik Carl Stormer joined the band.  Størmer was replaced by Torstein Ellingsen in 1995, and Ellingsen again by Børre Dalhaug in 1998.  Due to the sudden death of the band's saxophonist Sigurd Køhn in December 2004 The Real Thing was hibernating until a reunion in 2010. Turkish people: Turkish people (Turkish: ""Türk ulusu"" ), or the Turks (Turkish: ""Türkler"" ), also known as Anatolian Turks (Turkish: ""Anadolu Türkleri"" ), are a Turkic ethnic group and nation living mainly in Turkey and speaking Turkish, the most widely spoken Turkic language.  They are the largest ethnic group in Turkey, as well as by far the largest ethnic group among the speakers of Turkic languages.  Ethnic Turkish minorities exist in the former lands of the Ottoman Empire.  In addition, a Turkish diaspora has been established with modern migration, particularly in Western Europe. Fezara people: Fezara is an ethnic group of Sudan, who emigrated from Arabia to Egypt, and then to Sudan.  The number of persons in this ethnic group is about 200,000.  Most members of this ethnic group are Muslims.  This ethnic group speaks Sudanese Arabic. Unrecognized ethnic groups in China: Several ethnic groups of the People's Republic of China are not officially recognized.  Taken together, these groups (未识别民族 ""wèi shíbié mínzú)"" number more than 730,000 people; if considered as a single group, they would constitute the twentieth most populous ethnic group of China.  Some scholars have estimated that there are over 200 distinct ethnic groups that inhabit China.  There are in addition small distinct ethnic groups that have been classified as part of larger ethnic groups that are officially recognized.  Some groups like the Hui of Xinjiang with the Hui of Fujian are geographically and culturally separate except for the shared belief of Islam.  Han Chinese being the world's largest ethnic group has a large diversity within it, such as in Gansu, the Han here may have genetic traits from the assimilated Tangut civilization.  Although they are indigenous to Hainan island and do not speak a Chinese language, the Limgao (Ong-Be) people near the capital (8% of the population) are counted as Han Chinese. Azerbaijanis: Azerbaijanis ( ) or Azeris (Azerbaijani: ""Azərbaycanlılar"" آذربایجانلیلار, ""Azərilər"" آذریلر), also known as Azerbaijani Turks (Azerbaijani: ""Azərbaycan türkləri"" آذربایجان تورکلری), are a Turkic ethnic group living mainly in Iranian Azerbaijan and the independent Republic of Azerbaijan.  They are the second-most numerous ethnic group among the Turkic peoples after Anatolian Turks.  They are predominantly Shi'i Muslims, and have a mixed cultural heritage, including Turkic, Iranian, and Caucasian elements.  Th",Norwegian language,hotpot
5ab2659e554299340b5254b2,"From March 631 to April 631, Farrukhzad Khosrau V was the king of an empire that succeeded which empire?","Duchy of Thuringia: The Duchy of Thuringia was an eastern frontier march of the Merovingian kingdom of Austrasia, established about 631 by King Dagobert I after his troops had been defeated by the forces of the Slavic confederation of Samo at the Battle of Wogastisburg.  It was recreated in the Carolingian Empire and its dukes appointed by the king until it was absorbed by the Saxon dukes in 908.  From about 1111/12 the territory was ruled by the Landgraves of Thuringia as Princes of the Holy Roman Empire. Khosrow IV: Khosrow IV was a Sasanian usurper who ruled briefly in 631.  Little is known about his rule, he appears to have ruled during a time of upheaval and chaos across the Sasanian Empire the 7th century has the century where Iran has plunged into its ""dark ages"".  He was the son of Mah-Adhur Gushnasp, who was the minister of the Sasanian Empire during the reign of Ardashir III, and Kahar-dukht, the daughter of Yazdandar, who was the son of Khosrau I.  His rule seems to coincide with other pretenders such as Hormizd VI so it is likely that he ruled a district or province rather than the Empire in its entirety.  He was killed after a few days of reign. Farrukhzad Khosrow V: Farrukhzad Khosrau V was briefly king of the Sasanian Empire from March 631 to April 631.  He was the son of Khosrau II. Samo: Samo founded the first recorded political union of Slavic tribes, known as Samo's Empire (""realm"", ""kingdom"", or ""tribal union""), stretching from Silesia to present-day Slovenia, ruling from 623 until his death in 658.  According to Fredegarius, the only contemporary source, Samo was a Frankish merchant who unified several Slavic tribes against robber raids and violence by nearby settled Avars, showing such bravery and command skills in battle that he was elected as the ""Slavic king"" (Latin: ""Rex Sclavorum"" ).  In 631, Samo successfully defended his realm against the Frankish Kingdom in the three-day Battle of Wogastisburg. Chach of Alor: Chach (c. 631-711 CE) (Sindhi: چچ‎ ) was a Brahmin who reigned as king of Sindh in the mid-7th century CE.  A former prime minister to the king Rai Sahasi II, Chach ascended to the throne by marrying the king's widow.  The Brahmin dynasty under Chach expanded the kingdom of Sindh, and his successful efforts to subjugate surrounding monarchies and ethnic groups into an empire covering the entire Indus valley and beyond were recorded in the ""Chach Nama"". Ashur-etil-ilani: Ashur-etil-ilani was a king of Assyria (c. 631 BC – c. 627 BC).  He succeeded his father Ashurbanipal. Suintila: Suintila, or ""Swinthila"", ""Svinthila""; (ca. 588 – 633/635) was Visigothic King of Hispania, Septimania and Galicia from 621 to 631.  There was a new peace in the Kingdom of the Visigoths.  As a direct result, by 624 the king was able to retake those lands that had been under the control of the Byzantine Empire.  He was a son of Reccared I and wife Bado, and a brother of the general Geila. Samo's Empire: Samo's Empire is the historiogra",the Parthian Empire,hotpot
5adcbb815542994ed6169bde,"Beer Wars covers the differences between large corporate breweries, and small breweries, such as what brewery that is headquartered in Escondido, california?","Beer in South Korea: Beer, called maekju (맥주 ; 麥酒 ) in Korean, was first introduced to Korea in the early 20th century.  Seoul's first beer brewery opened in 1908.  Two current major breweries date back to the 1920s.  The third brewery established in Korea, Jinro Coors Brewery, was founded in the 1990s.  It was later acquired by Oriental Breweries (OB).  Hite Breweries's former name was Chosun Breweries, which was established in 1933.  The company changed their name to Hite Breweries in 1998.  OB Breweries established as Showa Kirin Breweries in 1933.  The company changed their name to OB Breweries in 1995. Namibia Breweries Limited: Namibia Breweries Limited (NBL) is a Namibian brewery founded in 1920 when Carl List and Hermann Ohlthaver acquired four small breweries with financial difficulties.  The breweries were merged under the name South West Breweries Limited (SWB).  SWB changed its name to Namibia Breweries Limited when Namibia gained independence on March 21, 1990.  Ohlthaver & List Group of Companies are still the majority shareholder. List of breweries in California: This list of breweries in California, both current and defunct, includes both microbreweries and larger industrial scale breweries.  Brewing companies range widely in the volume and variety of beer produced, ranging from small breweries to massive multinational conglomerates.  Since 1983, California has allowed breweries to sell beer on their premises, giving rise to numerous brewpubs and microbreweries. Brouwerij 't IJ: Brouwerij 't IJ (] ; English: The IJ Brewery) is a small brewery in Amsterdam, Netherlands.  It is located in a former bath house named ""Funen"", next to the De Gooyer windmill.  The brewery was opened by Kaspar Peterson, a former musician, in October 1985 and was one of several small breweries that opened in cities around the Netherlands in response to consumers' dissatisfaction with beer brewed by the larger companies.  It brews eight standard beers and three seasonal beers, besides limited edition beers. Microbrewery: A microbrewery or craft brewery is a brewery that produces small amounts of beer (or sometimes root beer), typically much smaller than large-scale corporate breweries, and is independently owned.  Such breweries are generally characterized by their emphasis on quality, flavour and brewing technique. List of breweries and wineries in South Dakota: This is list of breweries in South Dakota.  South Dakota is one of 14 U.S. states that forbids small breweries from directly distributing beer products.  Small breweries are required to use a distributor, per South Dakota law. Beer by region: This is a list of articles and categories dealing with beer by region, including breweries and brewing in general.  Beer is the world's most widely consumed alcoholic beverage, and is the third-most popular drink overall, after water and tea.  It is thought by some to be the oldest fermented beverage.  A brewery is a dedicated building for the making of beer, ",Stone Brewing,hotpot
5a74f8bd5542993748c8976a,"Which head coach has led their team for a longer period of time, Tim Cluess or Steve Prohm?","2013–14 Iona Gaels men's basketball team: The 2013–14 Iona Gaels men's basketball team represented Iona College during the 2013–14 NCAA Division I men's basketball season.  The Gaels, led by fourth year head coach Tim Cluess, played their home games at the Hynes Athletic Center and were members of the Metro Atlantic Athletic Conference.  They finished the season 22–11, 17–3 to win the MAAC regular season championship.  They advanced to the championship game of the MAAC Tournament where they lost to Manhattan.  As a regular season conference champion who failed to win their conference tournament, they received an automatic bid to the National Invitation Tournament where they lost in the first round to Louisiana Tech. 2012–13 Iona Gaels men's basketball team: The 2012–13 Iona Gaels men's basketball team represented Iona College during the 2012–13 NCAA Division I men's basketball season.  The Gaels, led by third year head coach Tim Cluess, played their home games at the Hynes Athletic Center and were members of the Metro Atlantic Athletic Conference.  They finished the season 20–14, 11–7 in MAAC play to finish in a tie for fourth place.  They were champions of the MAAC Tournament, defeating Manhattan in the championship game, to earn an automatic bid to the 2013 NCAA Tournament where they lost in the second round to Ohio State. 2015–16 Iona Gaels men's basketball team: The 2015–16 Iona Gaels men's basketball team represented Iona College during the 2015–16 NCAA Division I men's basketball season.  The Gaels, led by sixth year head coach Tim Cluess, played their home games at the Hynes Athletic Center and were members of the Metro Atlantic Athletic Conference (MAAC).  They finished the season 22–11, 16–4 in MAAC play to finish in second place.  They defeated Canisius, Siena, and Monmouth to be champions of the MAAC Tournament and earn the conference's automatic bid to the NCAA Tournament where, as a #13 seed, they lost in the first round to Iowa State. 2015–16 Iowa State Cyclones men's basketball team: The 2015–16 Iowa State Cyclones men's basketball team represents Iowa State University during the 2015–16 NCAA Division I men's basketball season.  The Cyclones were coached by Steve Prohm, who was in his 1st season.  They played their home games at Hilton Coliseum in Ames, Iowa and competed in the Big 12 Conference. David Hobbs (basketball): David A. Hobbs (born April 25, 1949) is an American basketball coach.  Hobbs currently serves as a special assistant to Iowa State's head coach Steve Prohm.  He was the men's head coach at the University of Alabama from 1992 to 1998 and also was an assistant coach at Alabama, the University of Kentucky and Virginia Commonwealth University. 2014–15 Iona Gaels men's basketball team: The 2014–15 Iona Gaels men's basketball team represented Iona College during the 2014–15 NCAA Division I men's basketball season.  The Gaels, led by fifth year head coach Tim Cluess, played their home games at the Hynes Athletic Center a",Tim Cluess,hotpot
5ade25ed5542997c77aded70,During what war were the Russia-United Kingdom relations in a state of rivalry after the abdication of Emperor Nicholas II? ,"Grand Duke Vladimir Alexandrovich of Russia: Grand Duke Vladimir Alexandrovich of Russia (""Влади́мир Александрович"") ) (22 April 1847 – 17 February 1909) was a son of Emperor Alexander II of Russia, a brother of Emperor Alexander III of Russia and the senior Grand Duke of the House of Romanov during the reign of his nephew, Emperor Nicholas II. Grand Duke Sergei Alexandrovich of Russia: Grand Duke Sergei Alexandrovich of Russia (""Сергей Александрович""; May 11, 1857 – February 17, 1905) was the fifth son and seventh child of Emperor Alexander II of Russia.  He was an influential figure during the reigns of his brother Emperor Alexander III of Russia and his nephew Emperor Nicholas II, who was also his brother in law through Sergei's marriage to Elizabeth the sister of Tsarina Alexandra. Charles Sydney Gibbes: Charles Sydney Gibbes (19 January 1876 – 24 March 1963) was a British academic who from 1908 to 1917 served as the English tutor to the children of Emperor Nicholas II of Russia.  When Nicholas abdicated the throne in March 1917 Gibbes voluntarily accompanied the Imperial family into exile to the Siberian village of Tobolsk.  After the family was murdered in 1918 Gibbes returned to the United Kingdom and eventually became an Orthodox monk, adopting the name of ""Nicholas"" in commemoration of Nicholas II.  He died in 1963, and is buried at Headington cemetery, Oxford, Oxfordshire, England. October Manifesto: The October Manifesto (Russian: Октябрьский манифест, Манифест 17 октября ), officially The Manifesto on the Improvement of the State Order (Манифест об усовершенствовании государственного порядка), is a document that served as a precursor to the Russian Empire's first constitution, which would be adopted the next year.  The Manifesto was issued by Emperor Nicholas II, under the influence of Sergei Witte, on 30 October [O.S. 17 October] 1905 as a response to the Russian Revolution of 1905.  Nicholas strenuously resisted these ideas, but gave in after his first choice to head a military dictatorship, Grand Duke Nicholas, threatened to shoot himself in the head if the Tsar did not accept Witte's suggestion.  Nicholas reluctantly agreed, and issued what became known as the October Manifesto, promising basic civil rights and an elected parliament called the Duma, without whose approval no laws were to be enacted in Russia in the future.  According to his memoirs Witte did not force the Tsar to sign the October Manifesto, which was proclaimed in all the churches. Russia–United Kingdom relations: The Russia–United Kingdom relations (Russian: Российско-британские отношения ) is the relationship between the Russian Federation and the United Kingdom of Great Britain and Northern Ireland and it's overseas territories.  Spanning nearly five centuries, it has often switched from a state of alliance to rivalry or even war.  The Russians and British were allies against Napoleon, and enemies in the Crimean War of the 1850s, and rivals in the Great Game fo",the Cold War (1947–91),hotpot
5a78ae8b5542990784727730,How far from Sacramento is the flight school in Atwater?,"Castle Air Force Base: Castle Air Force Base (1941–1995) is a former United States Air Force Strategic Air Command base located northeast of Atwater, northwest of Merced and about 115 miles (185 km) south of Sacramento, California. Pacific Flying Club: The Pacific Flying Club is a flight school based out of Boundary Bay Airport in Delta, British Columbia.  It is the largest flight school on the west coast of Canada.  The Pacific Flying Club was formed on July 14, 1965.  In 2015 Pacific Flying Club will be celebrating its 50th anniversary by hosting the Webster Memorial Trophy Competition. North American Institute of Aviation: The North American Institute of Aviation (NAIA) was a private, FAA Part-141 flight school located in Conway, South Carolina, in the United States.  Founded on July 7, 1972 in Hammonton, New Jersey, then later moved to South Carolina in 1978, NAIA specialized in flight and aircraft maintenance training.  It has also had a campus in Las Cruces, New Mexico.  The school had close connections to North European Aviation Resources (NEAR) of Vigra, Norway, and was for a period of time the ab-initio school of Scandinavian Airlines.  The school subsequently commanded an excellent reputation in Northern Europe.  NAIA boasted an international student population and graduates work for airlines world wide.  The school concentrated its efforts on FAA Part-141 operations and their European JAR-FCL approved program in cooperation with NEAR, which maintained a representative at the school.  NAIA operated out of the Conway-Horry County Airport where it was also the fixed-base operator (FBO). Aerocondor: Aerocondor (ATA Aerocondor Transportes Aéreos Lda) was an airline and flight school based in Cascais, Portugal.  It was a regional airline operating scheduled services in mainland Portugal and to Madeira, as well as scheduled passenger services in France and charter services to the United Kingdom and Spain.  Its main bases were Portela Airport, Lisbon and Madeira Airport with its own flight school in Cascais Aerodrome. American Airlines Flight 157: American Airlines Flight 157 was a civil aviation accident resulting in 28 fatalities.  The aircraft, a Douglas DC-6, was flying on November 29, 1949, from New York City bound for Mexico City with 46 passengers and crew.  After one engine failed in mid-flight, a series of critical mistakes by the flight crew caused the pilot to lose control of the plane during the final approach to a routine stopover at Love Field in Dallas, Texas.  The airliner slid off the runway and struck a parked airplane, a hangar, and a flight school before crashing into a business across from the airport.  26 passengers and two flight attendants died.  The pilot, co-pilot, flight engineer, and 15 passengers survived. American Flyers (flight school): American Flyers is an American flight school.  It is the oldest flight training school in the United States, having been founded at Midway Airport in 1939 by Reed Pigman.  In 1980",about 115 miles (185 km),hotpot
5ae12a4b55429920d52342df,Baraki Barak District is situated in the western part of a province whose capital is what?,"Forward Operating Base Shank: FOB Shank (IATA: OAA, ICAO: OASH , also known as Firebase Shank) is a ""forward operating base"" of the U.S. military, located in the Logar province of Eastern Afghanistan, about 12 km south-east of the city of Baraki Barak. Kathiawar Agency: The Kathiawar Agency, on the Kathiawar peninsula (Saurashtra lying between 20° 41′ and 23° 8′ N. and 68° 56′ and 72° 20′ E.; extreme length about 220 miles, greatest breadth about 165 miles, area about 23,445 square miles, and its 1001 population 2,645,805) in the western part of the Indian subcontinent, was a political unit of some 200 small princely states under the suzerainty of the Bombay Presidency of British India, now part of Gujarat state.  About 1,245 square miles, with 173,436 persons, belonged to the Gaikwar; about 1,298 square miles, with 128,559 persons, to Ahmadabad District; about 20 square miles, with 14,614 persons, to the Portuguese possession of Diu; while the vast remainder (area 20,882 square miles and population 2,329,196) was the territory forming the Political Agency. Mahsud: The Maseed, Mahsūd (Pashto: مسید، محسود‎ ), also spelled Māsīd (Pashto: ماسيد‎ ), is a Karlani Pashtun tribe inhabiting parts of the South Waziristan Agency in Federally Administered Tribal Areas of Pakistan.  A number of Maseed lineages are settled in the Logar Province of Afghanistan, especially in Charkh District, Baraki barak and Muhammad Agha, but also in Wardak, Ghazni and Kunduz Provinces.  The Maseeds inhabit the center and north of South Waziristan valley, surrounded on three sides by the Darweshkhel Wazirs, and being shut off by the Bettanis on the east from the Derajat and Bannu districts.  Two Pashtun tribes, the Ahmadzai Wazirs and the Maseeds, inhabit and dominate South Waziristan.  Within the heart of Maseed territory in South Waziristan lies the influential Ormur (Burki) tribe's stronghold of Kaniguram.  The Ormurs are considered by other tribes of South Waziristan to be close brethren of the Maseeds due to marital and other ties and the fact that the Ormurs have lived in and controlled Kaniguram for over a thousand years.  There are also some Maseeds living in the UAE, Germany and the United Kingdom. Baraki Barak airstrike: The Baraki Barak airstrike was a coalition airstrike that occurred on August 26, 2011 in Eastern Afghanistan.  Six Afghan civilians from the same family were killed in the air strike in the Baraki Barak district of Logar province, Afghanistan.  Four insurgents and three Afghan army members were also killed. Baraki Rajan: Baraki Rajan (Dari/Pashtun: برکی راجان) is a town within the Baraki Barak District of Logar Province, Afghanistan.  Baraki Rajan lies approximately 3 km south of the town of Baraki Barak, the capital of the Baraki Barak District.  Baraki Rajan is the location of the largest bazaar in the Baraki Barak District, with over 1,200 shops and businesses, with a 50+ bed hospital near the town center, making Baraki Rajan an important center ",Puli Alam,hotpot
5ae22eae554299495565da30,What was the 2010 population of the town where Black Crescent Mountain was located? ,"Mount Crescent: Mount Crescent is a mountain located in the Crescent Range of the White Mountains in Randolph, New Hampshire.  It is 3,251 ft (991 m) high, and its summit is the second highest mountain summit in Randolph, after Black Crescent Mountain (3,264 feet, 995 m).  Both mountains are in Randolph's Ice Gulch Town Forest.  On the 1896 topographic map, Mount Crescent is shown as ""Randolph Mtn.""  with an elevation of 3,280 ft, and Black Crescent is shown as ""Mt. Crescent"" with an elevation of 3,322 ft. Crescent Range: The Crescent Range, sometimes referred to as the Randolph Mountains, is located in the White Mountains of New Hampshire in the United States.  The highest peak in the range is Black Crescent Mountain, with an elevation of 3264 ft . Crescent Mills, California: Crescent Mills (formerly, Crescent City and Crescent) is a census-designated place (CDP) in Plumas County, California, United States.  Crescent Mills is located 3.5 mi southeast of Greenville.  The population was 196 at the 2010 census, down from 258 at the 2000 census. Somanya: Somanya is a town and the capital of Yilo Krobo District, a district in the Eastern Region of south Ghana.  Somanya has a 2013 settlement population of 20,596 people.  Because the town itself is surrounded by a number of farming communities to the north of it, the use of the name Somanya actually encompasses a collection of smaller communities around a bigger one.  As a result, the 2010 Population and Housing Census conducted by the Government of Ghana put the population of Somanya at 87,847, representing 3.3 of the region's total population.  Males constitute 48.2 percent of the population while females represent 51.8 percent according Ghana Census Bureau.  The entire Krobo district is described as rural and Somanya is currently the municipal district center of the surrounding smaller towns.  With the capital of Ghana, Accra, rapidly expanding northwards, the traveling distance between Somanya and Accra is shrinking and now is around 30 miles. Santa Cruz (Santiago): Santa Cruz is a town in the eastern part of the island of Santiago, Cape Verde.  It is located more than 2 kilometers southeast from the municipal seat of Santa Cruz Pedra Badejo on the road linking Praia and Tarrafal through Pedra Badejo, the EN1-ST02.  Also it is situated over 30  km NNW of Praia.  Its 2010 population was 2,019.  Santa Cruz forms a part of the Pedra Badejo area which is about 20,000 people as of 2010.  Santa Cruz's population are the top 20 and the top 25 populated places of the island which is larger than the oldest city on the island Cidade Velha, it is also the fourth most populated place in the municipality as of 2010. Black Crescent Mountain: Black Crescent Mountain is a mountain in the Crescent Range of the White Mountains, 4.4 mi north of Randolph and 4.7 mi southwest of Berlin in New Hampshire.  The summit is on the eastern boundary of the White Mountain National Forest. Orange Walk Town: Orange Walk Town is t",310,hotpot
